person_id,time_of_measurement,measured_download_speed_in_Mbps,did_test_complete_successfully
1028001,2019-06-26T18:28:05Z,105.790576,TRUE
1196486,2019-06-26T23:23:47Z,60.293023999999996,TRUE
11285774,2019-06-26T06:25:58Z,55.084455999999996,TRUE
6986422,2019-06-26T23:49:10Z,107.657968,TRUE
2565330,2019-06-26T11:13:27Z,107.87411999999999,TRUE
1029442,2019-06-26T18:58:20Z,59.881223999999996,TRUE
2322840,2019-06-26T18:44:16Z,36.757695999999996,TRUE
2322840,2019-06-26T22:44:13Z,36.648992,TRUE
5301302,2019-06-26T17:08:37Z,60.457336,TRUE
2211104,2019-06-26T19:41:56Z,59.89148,TRUE
2211104,2019-06-26T20:41:59Z,60.718191999999995,TRUE
23084194,2019-06-26T16:44:26Z,106.56036,TRUE
23084186,2019-06-26T20:49:05Z,56.489239999999995,TRUE
1347838,2019-06-26T19:14:39Z,19.817776,TRUE
1347838,2019-06-26T20:14:38Z,19.767144000000002,TRUE
1188488,2019-06-26T22:21:08Z,113.14901599999999,TRUE
24028866,2019-06-26T14:01:33Z,36.611152000000004,TRUE
1028955,2019-06-26T18:19:19Z,49.604783999999995,TRUE
6986482,2019-06-26T23:43:31Z,27.198991999999997,TRUE
23084186,2019-06-26T22:49:10Z,55.761336,TRUE
2211060,2019-06-26T10:23:06Z,107.882176,TRUE
1188468,2019-06-26T18:56:05Z,60.346168,TRUE
2211060,2019-06-26T20:25:25Z,101.624056,TRUE
4406790,2019-06-26T21:38:46Z,39.431023999999994,TRUE
11285762,2019-06-26T06:32:36Z,13,FALSE
1028915,2019-06-19T23:22:35Z,60.098679999999995,TRUE
1028879,2019-06-19T18:14:05Z,60.425,TRUE
1029498,2019-06-19T21:48:03Z,60.004,TRUE
5071914,2019-06-19T23:12:52Z,107.422664,TRUE
3899010,2019-06-19T23:09:59Z,60.419551999999996,TRUE
1027953,2019-06-19T09:45:10Z,107.88465599999999,TRUE
5071790,2019-06-19T18:11:53Z,18.454439999999998,TRUE
5071790,2019-06-19T23:11:54Z,18.535336,TRUE
22865978,2019-06-19T04:51:54Z,105.859768,TRUE
1347870,2019-06-19T07:31:57Z,65.69424000000001,TRUE
1347870,2019-06-19T19:32:22Z,61.631648,TRUE
1347870,2019-06-19T23:31:27Z,65.661296,TRUE
1028827,2019-06-19T19:38:34Z,60.31444,TRUE
1029504,2019-06-19T22:17:52Z,36.2518,TRUE
2211044,2019-06-19T07:05:40Z,106.11939199999999,TRUE
1196486,2019-06-19T19:22:00Z,58.674544,TRUE
1028001,2019-06-19T23:28:05Z,105.6882,TRUE
2975328,2019-06-19T10:58:31Z,59.028952,TRUE
1188488,2019-06-19T21:20:48Z,116.22340799999999,TRUE
21854442,2019-06-19T04:53:25Z,107.78113599999999,TRUE
4406790,2019-06-19T22:38:47Z,39.192712,TRUE
1347870,2019-07-01T01:31:55Z,65.71319199999999,TRUE
24029490,2019-07-01T18:26:19Z,24.628087999999998,TRUE
3881210,2019-07-01T13:51:46Z,105.90634399999999,TRUE
24029378,2019-07-01T07:44:33Z,23.441656000000002,TRUE
1028879,2019-07-01T23:14:10Z,60.471136,TRUE
5071914,2019-07-01T09:10:10Z,107.33600799999999,TRUE
2565330,2019-07-01T19:13:45Z,107.850048,TRUE
3899010,2019-07-01T21:09:59Z,60.424648,TRUE
2565330,2019-07-01T23:13:34Z,107.883144,TRUE
23487042,2019-07-01T23:30:37Z,105.08105599999999,TRUE
2211232,2019-07-01T15:09:41Z,35.611943999999994,TRUE
2219382,2019-07-01T19:53:12Z,59.688176,TRUE
6986422,2019-07-01T20:49:22Z,107.63357599999999,TRUE
11285726,2019-07-01T21:30:25Z,23.911248,TRUE
2211104,2019-07-01T19:41:59Z,60.443712,TRUE
4719126,2019-07-01T13:27:28Z,107.463392,TRUE
1028001,2019-07-01T23:28:15Z,102.332256,TRUE
1354462,2019-07-01T04:46:35Z,60.408456,TRUE
4991186,2019-07-01T20:20:23Z,100.293328,TRUE
3880994,2019-07-01T12:32:25Z,60.133384,TRUE
2219496,2019-07-01T20:20:05Z,57.199368,TRUE
2521492,2019-07-01T14:43:11Z,107.799088,TRUE
2211294,2019-07-01T19:57:55Z,106.592168,TRUE
1231656,2019-07-01T13:17:17Z,60.187135999999995,TRUE
2219340,2019-07-01T19:55:17Z,107.87182399999999,TRUE
1231656,2019-07-01T20:32:46Z,58.655192,TRUE
1231656,2019-07-01T23:40:19Z,60.171687999999996,TRUE
1028001,2019-07-01T04:28:10Z,106.145816,TRUE
1347800,2019-07-01T09:14:07Z,18.84744,TRUE
3881210,2019-06-19T21:54:27Z,101.37924,TRUE
3881210,2019-06-19T22:54:27Z,103.53435999999999,TRUE
1028879,2019-06-19T22:12:18Z,60.54992,TRUE
1029498,2019-06-19T10:45:17Z,59.945752,TRUE
5071914,2019-06-19T20:12:53Z,107.41671199999999,TRUE
4441394,2019-06-19T19:35:03Z,47.659583999999995,TRUE
2219376,2019-06-19T18:12:24Z,107.836064,TRUE
21279226,2019-06-19T04:33:23Z,52.739903999999996,TRUE
1028827,2019-06-19T10:35:51Z,60.415912,TRUE
21279226,2019-06-19T20:36:12Z,41.966824,TRUE
1029442,2019-06-19T18:58:21Z,59.872271999999995,TRUE
6986338,2019-06-19T11:21:43Z,103.415768,TRUE
2219464,2019-06-19T05:57:07Z,107.616672,TRUE
2219464,2019-06-19T11:57:07Z,108.076776,TRUE
2219464,2019-06-19T21:56:38Z,91.105248,TRUE
4191210,2019-06-19T18:16:21Z,40.355183999999994,TRUE
2211060,2019-06-19T04:23:06Z,107.884768,TRUE
2211060,2019-06-19T18:25:26Z,94.844248,TRUE
4991202,2019-06-19T23:42:01Z,60.149544,TRUE
1231656,2019-06-19T13:42:06Z,58.664192,TRUE
1231656,2019-06-19T19:32:39Z,58.951223999999996,TRUE
1231656,2019-06-19T22:38:08Z,58.59856,TRUE
1231656,2019-06-19T23:42:52Z,58.675384,TRUE
23487054,2019-06-19T20:22:45Z,60.146463999999995,TRUE
4719126,2019-06-19T22:27:42Z,99.56576799999999,TRUE
23084186,2019-06-19T11:47:04Z,59.077576,TRUE
23084186,2019-06-19T23:49:05Z,58.006392,TRUE
5071862,2019-06-19T01:02:24Z,60.100912,TRUE
2211184,2019-06-19T20:42:34Z,60.422864,TRUE
2211294,2019-06-19T18:57:50Z,105.43059199999999,TRUE
4406790,2019-06-19T03:36:30Z,39.125256,TRUE
1231668,2019-06-19T23:51:40Z,13,FALSE
2261014,2019-06-19T18:33:38Z,60.015823999999995,TRUE
1231656,2019-06-19T07:17:18Z,60.184608,TRUE
24029406,2019-06-19T21:35:38Z,47.363296,TRUE
24029406,2019-06-19T23:24:59Z,47.39092,TRUE
24028866,2019-06-19T20:01:29Z,35.602487999999994,TRUE
3880994,2019-06-19T22:32:27Z,59.86584,TRUE
4406790,2019-06-19T21:38:46Z,39.019704,TRUE
2211158,2019-06-19T21:22:51Z,54.65332,TRUE
2211158,2019-06-19T22:22:51Z,54.668288,TRUE
2219496,2019-06-19T04:20:30Z,60.086168,TRUE
1188488,2019-06-19T22:20:54Z,116.214952,TRUE
3880994,2019-06-19T18:32:20Z,60.074368,TRUE
1188488,2019-06-19T13:20:45Z,116.65338399999999,TRUE
1347840,2019-06-19T18:02:33Z,26.630384,TRUE
1231656,2019-06-19T01:36:39Z,60.139407999999996,TRUE
24029406,2019-06-19T22:35:36Z,47.40404,TRUE
2211294,2019-06-19T23:57:45Z,107.25264,TRUE
4406790,2019-06-19T19:38:46Z,39.064567999999994,TRUE
24028866,2019-06-19T14:01:28Z,36.615296,TRUE
24028866,2019-06-19T20:59:33Z,34.436871999999994,TRUE
3880994,2019-06-19T12:32:22Z,60.086183999999996,TRUE
2219496,2019-06-19T19:20:08Z,60.108655999999996,TRUE
3880994,2019-06-19T21:32:22Z,60.025847999999996,TRUE
1188488,2019-06-19T19:21:13Z,115.376792,TRUE
1347840,2019-06-19T01:02:35Z,26.05452,TRUE
1231668,2019-06-19T21:51:40Z,13,FALSE
1188410,2019-06-19T02:34:48Z,59.995632,TRUE
1188410,2019-06-19T23:34:50Z,59.999944,TRUE
24029406,2019-06-19T23:35:12Z,47.391231999999995,TRUE
1347786,2019-06-19T05:28:17Z,29.019992,TRUE
6986450,2019-06-19T21:29:33Z,104.96231999999999,TRUE
1188468,2019-06-19T14:53:23Z,60.420016,TRUE
21279190,2019-06-19T21:31:17Z,50.848152,TRUE
2261014,2019-06-19T23:33:36Z,60.310696,TRUE
23084194,2019-06-19T10:43:43Z,107.14120799999999,TRUE
3899006,2019-06-07T04:38:16Z,58.300456,TRUE
3899006,2019-06-07T10:38:36Z,58.134944,TRUE
3899006,2019-06-07T20:37:26Z,56.19216,TRUE
2273484,2019-06-07T04:25:24Z,32.113023999999996,TRUE
2219382,2019-06-07T21:53:11Z,60.473631999999995,TRUE
11285726,2019-06-07T18:30:32Z,23.325296,TRUE
11285726,2019-06-07T22:30:26Z,23.120872,TRUE
6986382,2019-06-07T19:42:56Z,107.45084,TRUE
1029442,2019-06-07T21:58:23Z,45.113656,TRUE
21854474,2019-06-07T19:25:02Z,100.287416,TRUE
23116282,2019-06-07T15:45:11Z,37.664,TRUE
6986482,2019-06-07T21:43:32Z,25.941232,TRUE
2521540,2019-06-07T03:00:35Z,52.252656,TRUE
11285762,2019-06-07T21:31:05Z,94.9756,TRUE
11285762,2019-06-07T22:30:42Z,85.970736,TRUE
2322840,2019-06-07T23:43:59Z,36.510216,TRUE
4991202,2019-06-07T21:42:06Z,57.053599999999996,TRUE
11285730,2019-06-07T00:10:46Z,53.513912,TRUE
1354462,2019-06-07T16:46:45Z,60.410911999999996,TRUE
23116282,2019-06-07T22:48:04Z,37.622304,TRUE
4719126,2019-06-07T23:27:34Z,107.861192,TRUE
2211060,2019-06-07T19:25:26Z,107.848816,TRUE
23487054,2019-06-07T15:21:38Z,58.623487999999995,TRUE
23487054,2019-06-07T23:22:45Z,59.781512,TRUE
11285738,2019-06-07T01:42:14Z,105.595552,TRUE
1347786,2019-06-07T23:30:54Z,27.456304,TRUE
2521540,2019-06-07T09:00:31Z,52.33576,TRUE
1028955,2019-06-07T00:17:03Z,49.616168,TRUE
2322840,2019-06-07T02:44:06Z,36.722952,TRUE
2322840,2019-06-07T21:44:11Z,36.711336,TRUE
11285730,2019-06-07T23:11:06Z,53.544551999999996,TRUE
5071862,2019-06-07T23:04:39Z,59.908871999999995,TRUE
2211060,2019-06-07T23:25:27Z,107.61745599999999,TRUE
5301302,2019-06-07T22:09:10Z,60.471256,TRUE
5071862,2019-06-07T01:02:25Z,59.845408,TRUE
5071862,2019-06-07T22:04:39Z,57.23412,TRUE
4114290,2019-06-07T03:38:14Z,107.0672,TRUE
5301302,2019-06-07T20:09:15Z,60.422944,TRUE
3881210,2019-06-07T18:54:27Z,105.90772799999999,TRUE
21279226,2019-06-07T18:36:10Z,52.186575999999995,TRUE
2219376,2019-06-07T18:12:26Z,107.826944,TRUE
2211060,2019-06-07T20:25:26Z,107.7006,TRUE
4114290,2019-06-07T09:38:09Z,106.831952,TRUE
1028915,2019-06-07T18:25:11Z,60.422944,TRUE
3899010,2019-06-07T08:07:57Z,60.489743999999995,TRUE
3899010,2019-06-07T21:10:02Z,58.351383999999996,TRUE
4441394,2019-06-07T22:35:04Z,47.467616,TRUE
1028879,2019-06-07T08:14:10Z,60.545688,TRUE
1027953,2019-06-07T09:45:09Z,107.835888,TRUE
2211104,2019-06-07T20:41:59Z,60.440928,TRUE
2211232,2019-06-07T03:14:29Z,35.646423999999996,TRUE
2211232,2019-06-07T20:14:32Z,35.56852,TRUE
1029504,2019-06-07T18:17:47Z,36.307143999999994,TRUE
1029504,2019-06-07T21:17:52Z,36.298351999999994,TRUE
1029426,2019-06-07T22:52:41Z,36.806008,TRUE
1028839,2019-06-07T05:43:07Z,49.904968,TRUE
2211044,2019-06-07T18:07:33Z,107.873232,TRUE
1029426,2019-06-07T23:52:41Z,36.792072,TRUE
23116282,2019-06-07T18:47:54Z,37.703208000000004,TRUE
4719126,2019-06-07T22:27:38Z,107.84472,TRUE
11285738,2019-06-07T22:44:58Z,105.374,TRUE
11285738,2019-06-07T23:44:55Z,105.710488,TRUE
1347786,2019-06-07T20:30:53Z,27.040191999999998,TRUE
1347870,2019-06-07T21:30:13Z,59.053656,TRUE
1028827,2019-06-07T16:35:50Z,60.404424,TRUE
3899014,2019-06-07T23:30:46Z,107.28451199999999,TRUE
4441394,2019-06-07T23:35:03Z,47.691928,TRUE
23786670,2019-06-07T04:03:43Z,102.872328,TRUE
23786670,2019-06-07T19:06:33Z,102.89344,TRUE
3880994,2019-06-07T06:32:20Z,58.941807999999995,TRUE
21279190,2019-06-07T05:28:44Z,58.409031999999996,TRUE
1188468,2019-06-07T22:56:04Z,60.40632,TRUE
1231656,2019-06-07T07:17:18Z,60.194255999999996,TRUE
1231656,2019-06-07T18:20:00Z,60.227695999999995,TRUE
1231656,2019-06-07T22:20:03Z,60.15524,TRUE
1188410,2019-06-07T18:34:47Z,59.96588,TRUE
2211294,2019-06-07T10:56:56Z,105.15696,TRUE
23786670,2019-06-07T10:03:45Z,102.88508,TRUE
1028001,2019-06-07T16:28:05Z,105.180568,TRUE
3880994,2019-06-07T18:32:32Z,59.434408,TRUE
2261014,2019-06-07T07:31:13Z,59.3288,TRUE
2261014,2019-06-07T18:33:36Z,60.104136,TRUE
2211158,2019-06-07T22:22:51Z,54.642416,TRUE
23786670,2019-06-07T16:04:43Z,101.743512,TRUE
2261014,2019-06-07T13:31:02Z,60.223568,TRUE
1188488,2019-06-07T07:20:58Z,116.662016,TRUE
1188410,2019-06-07T22:35:10Z,59.954632,TRUE
1231668,2019-06-07T09:48:55Z,60.422768,TRUE
1231668,2019-06-07T19:51:38Z,60.420376,TRUE
1231668,2019-06-07T21:51:41Z,59.817104,TRUE
1188410,2019-06-07T08:34:48Z,60.00452,TRUE
2211294,2019-06-07T22:57:45Z,106.589976,TRUE
2211104,2019-06-07T18:41:56Z,60.443296,TRUE
2211104,2019-06-07T02:39:12Z,60.443743999999995,TRUE
2211104,2019-06-07T22:41:59Z,60.441976,TRUE
2219496,2019-06-07T16:20:14Z,60.066463999999996,TRUE
1188488,2019-06-07T18:20:50Z,116.67595999999999,TRUE
1188488,2019-06-07T19:20:54Z,116.665376,TRUE
4191210,2019-06-07T01:14:15Z,37.337888,TRUE
6986450,2019-06-07T22:29:34Z,106.20787999999999,TRUE
6986450,2019-06-07T23:29:33Z,107.27011999999999,TRUE
1347840,2019-06-07T07:02:38Z,26.32736,TRUE
2211158,2019-06-07T11:20:09Z,54.66552,TRUE
3880994,2019-06-07T12:32:25Z,60.117695999999995,TRUE
1028001,2019-06-07T18:26:03Z,101.34732799999999,TRUE
4406790,2019-06-07T21:38:47Z,36.728392,TRUE
6986450,2019-06-07T18:29:41Z,107.312736,TRUE
1188468,2019-06-07T19:56:17Z,60.38832,TRUE
1188410,2019-06-07T23:34:47Z,59.997991999999996,TRUE
1231668,2019-06-07T03:48:54Z,60.425,TRUE
2211294,2019-06-07T04:55:01Z,107.12143999999999,TRUE
21279190,2019-06-07T19:31:17Z,56.175495999999995,TRUE
1188468,2019-06-07T23:56:17Z,58.885072,TRUE
1231656,2019-06-07T13:17:28Z,60.000527999999996,TRUE
2219340,2019-06-07T23:55:24Z,107.648928,TRUE
1347800,2019-06-07T03:14:07Z,18.879863999999998,TRUE
1188468,2019-06-07T20:56:22Z,60.204904,TRUE
21279190,2019-06-07T22:31:17Z,54.313368,TRUE
1231656,2019-06-07T19:20:08Z,58.518336,TRUE
1188410,2019-06-07T19:34:48Z,60.16524,TRUE
1231668,2019-06-07T15:48:55Z,60.646448,TRUE
2211294,2019-06-07T21:57:45Z,99.83568799999999,TRUE
2211294,2019-06-07T23:57:45Z,107.089816,TRUE
1347840,2019-06-07T13:02:35Z,26.417527999999997,TRUE
1028001,2019-06-07T23:28:05Z,105.693032,TRUE
2219496,2019-06-07T10:20:16Z,59.99208,TRUE
6986450,2019-06-07T19:29:59Z,107.30344,TRUE
2211158,2019-06-07T05:20:11Z,54.702968,TRUE
2211158,2019-06-07T19:22:51Z,54.702176,TRUE
23786670,2019-06-07T23:06:25Z,102.87732,TRUE
1028001,2019-06-07T10:28:05Z,105.768712,TRUE
2219496,2019-06-07T23:20:15Z,60.113152,TRUE
4406790,2019-06-07T22:38:46Z,36.665279999999996,TRUE
6986450,2019-06-07T09:26:50Z,107.176272,TRUE
6986450,2019-06-07T15:26:52Z,107.203648,TRUE
1231656,2019-06-07T21:20:03Z,56.664103999999995,TRUE
1347800,2019-06-07T09:14:08Z,18.803552,TRUE
21279190,2019-06-07T11:28:40Z,58.325807999999995,TRUE
1231656,2019-06-07T20:20:10Z,58.449504,TRUE
1347800,2019-06-07T18:16:49Z,18.919159999999998,TRUE
4191210,2019-06-07T21:16:04Z,37.608456000000004,TRUE
4191210,2019-06-07T22:16:04Z,37.643159999999995,TRUE
21279190,2019-06-07T23:31:17Z,52.305544,TRUE
4719126,2019-06-04T23:27:38Z,107.838392,TRUE
2521540,2019-06-04T19:00:28Z,52.27628,TRUE
2975328,2019-06-04T10:58:31Z,60.392952,TRUE
2975328,2019-06-04T20:58:34Z,60.379079999999995,TRUE
2211044,2019-06-04T13:07:32Z,107.868528,TRUE
6986610,2019-06-04T23:24:37Z,107.24967199999999,TRUE
1027891,2019-06-04T07:37:20Z,24.072415999999997,TRUE
1027891,2019-06-04T20:37:46Z,23.265208,TRUE
6986382,2019-06-04T23:43:08Z,107.83259199999999,TRUE
5301330,2019-06-04T05:01:33Z,59.655376,TRUE
2273484,2019-06-04T04:25:24Z,32.05148,TRUE
3880970,2019-06-04T08:24:36Z,102.648928,TRUE
2219382,2019-06-04T20:53:10Z,59.879368,TRUE
2219382,2019-06-04T21:53:10Z,59.55068,TRUE
1029442,2019-06-04T19:58:20Z,60.042144,TRUE
1028839,2019-06-04T05:43:09Z,49.907592,TRUE
2219464,2019-06-04T19:57:16Z,107.87544799999999,TRUE
2219464,2019-06-04T20:57:17Z,107.877736,TRUE
2219464,2019-06-04T21:57:22Z,107.833992,TRUE
1028839,2019-06-04T23:45:37Z,49.97612,TRUE
3899006,2019-06-04T19:37:55Z,58.297664,TRUE
3880970,2019-06-04T18:27:20Z,102.64781599999999,TRUE
3880970,2019-06-04T22:27:22Z,92.218672,TRUE
1029426,2019-06-04T06:50:08Z,36.80612,TRUE
23487042,2019-06-04T22:30:37Z,105.03179999999999,TRUE
1029442,2019-06-04T18:58:20Z,59.938936,TRUE
6986382,2019-06-04T18:42:38Z,98.673384,TRUE
5301330,2019-06-04T18:03:05Z,59.680215999999994,TRUE
2273484,2019-06-04T21:25:23Z,30.813271999999998,TRUE
21279226,2019-06-04T19:36:09Z,53.109704,TRUE
5071782,2019-06-04T18:31:37Z,59.832808,TRUE
1028879,2019-06-04T19:14:21Z,60.471664,TRUE
23486970,2019-06-04T21:11:40Z,59.033159999999995,TRUE
1028827,2019-06-04T10:35:55Z,60.419008,TRUE
22865978,2019-06-04T16:52:00Z,105.857728,TRUE
3881226,2019-06-04T23:56:55Z,60.212047999999996,TRUE
23486970,2019-06-08T17:10:04Z,57.576488,TRUE
1027891,2019-06-08T01:37:18Z,24.02724,TRUE
21279226,2019-06-08T10:33:26Z,53.27148,TRUE
21279226,2019-06-08T23:36:07Z,52.738968,TRUE
21279190,2019-06-08T11:28:39Z,58.470552,TRUE
2211060,2019-06-08T16:23:06Z,107.662312,TRUE
2211060,2019-06-08T21:25:26Z,105.72644,TRUE
1028955,2019-06-08T21:19:19Z,49.557007999999996,TRUE
11285738,2019-06-08T01:42:13Z,99.281448,TRUE
11285738,2019-06-08T13:43:57Z,105.646216,TRUE
11285738,2019-06-08T19:44:58Z,105.324848,TRUE
4114290,2019-06-08T15:38:24Z,106.759552,TRUE
1354462,2019-06-08T04:46:35Z,60.383696,TRUE
1354462,2019-06-08T21:49:16Z,60.402024,TRUE
5071862,2019-06-08T22:04:39Z,60.034288,TRUE
1194616,2019-06-08T22:07:54Z,106.195256,TRUE
1347838,2019-06-08T20:14:40Z,18.419704,TRUE
3899006,2019-06-16T18:38:31Z,58.263639999999995,TRUE
2211232,2019-06-16T03:14:28Z,35.646888000000004,TRUE
2211232,2019-06-16T18:14:29Z,35.651016,TRUE
6986382,2019-06-16T22:42:47Z,107.725208,TRUE
3881226,2019-06-16T21:55:52Z,60.108016,TRUE
24028866,2019-06-16T20:01:28Z,36.752728,TRUE
23084186,2019-06-14T18:49:02Z,59.215751999999995,TRUE
23487054,2019-06-14T15:22:17Z,58.573032,TRUE
4719126,2019-06-14T01:27:34Z,107.45861599999999,TRUE
4719126,2019-06-14T07:27:34Z,107.871488,TRUE
1194616,2019-06-14T23:07:55Z,106.15945599999999,TRUE
1028001,2019-06-14T22:27:40Z,104.729192,TRUE
2322840,2019-06-14T02:44:14Z,36.718304,TRUE
1354462,2019-06-14T23:49:19Z,58.730304,TRUE
2211060,2019-06-14T21:25:26Z,98.143776,TRUE
11285762,2019-06-14T06:30:56Z,78.74775199999999,TRUE
2521540,2019-06-14T20:00:26Z,46.131848,TRUE
1029442,2019-06-14T07:55:36Z,59.963944,TRUE
11285726,2019-06-14T23:29:48Z,22.485616,TRUE
1029504,2019-06-14T19:17:52Z,36.285232,TRUE
1029504,2019-06-14T20:18:05Z,31.2096,TRUE
1029426,2019-06-14T06:50:52Z,36.702032,TRUE
23487042,2019-06-14T20:30:37Z,103.94986399999999,TRUE
2211044,2019-06-14T20:07:33Z,107.896352,TRUE
23487054,2019-06-14T09:20:10Z,59.906776,TRUE
21854442,2019-06-14T18:53:25Z,107.630416,TRUE
21854442,2019-06-14T21:52:56Z,107.55176,TRUE
21854442,2019-06-14T16:52:23Z,97.410544,TRUE
21854442,2019-06-14T19:53:27Z,104.266176,TRUE
21279190,2019-06-14T11:28:54Z,58.387935999999996,TRUE
21279190,2019-06-14T23:31:17Z,58.369504,TRUE
4406790,2019-06-14T15:36:16Z,39.264551999999995,TRUE
1188488,2019-06-14T23:20:39Z,116.3806,TRUE
1231668,2019-06-14T15:48:57Z,60.425176,TRUE
23486970,2019-06-05T20:11:40Z,59.779664,TRUE
23116282,2019-06-05T20:47:55Z,37.666312,TRUE
1028947,2019-06-05T09:11:19Z,46.942848,TRUE
2211060,2019-06-05T23:25:27Z,107.8784,TRUE
1354462,2019-06-05T04:46:35Z,60.367543999999995,TRUE
4719126,2019-06-05T01:27:32Z,107.318512,TRUE
4719126,2019-06-05T21:27:28Z,107.33592,TRUE
6986482,2019-06-05T06:41:06Z,27.184976,TRUE
2521540,2019-06-05T00:00:27Z,52.243904,TRUE
2521540,2019-06-05T15:00:31Z,52.300728,TRUE
2521540,2019-06-05T23:00:29Z,52.340648,TRUE
1028879,2019-06-05T14:14:12Z,60.471424,TRUE
1028879,2019-06-05T22:14:11Z,60.385583999999994,TRUE
1027919,2019-06-05T23:04:32Z,60.42664,TRUE
1028839,2019-06-05T05:43:12Z,49.686792,TRUE
2219464,2019-06-05T18:57:17Z,107.80375199999999,TRUE
1029442,2019-06-05T21:58:23Z,38.878256,TRUE
2219340,2019-06-05T13:55:22Z,107.882328,TRUE
3880994,2019-06-05T12:32:22Z,60.101935999999995,TRUE
3880994,2019-06-05T22:32:28Z,59.788911999999996,TRUE
2219496,2019-06-05T23:20:12Z,60.117656,TRUE
2211104,2019-06-05T14:39:18Z,60.45756,TRUE
1188488,2019-06-05T18:21:44Z,116.44025599999999,TRUE
24029406,2019-06-14T14:28:41Z,48.726887999999995,TRUE
24029406,2019-06-14T21:31:09Z,48.66984,TRUE
24029406,2019-06-14T23:26:44Z,44.905232,TRUE
1029498,2019-06-14T04:45:16Z,59.950655999999995,TRUE
1029498,2019-06-14T18:48:00Z,59.948288,TRUE
1027953,2019-06-14T15:45:28Z,107.88251199999999,TRUE
1028915,2019-06-14T04:24:25Z,60.431984,TRUE
6986610,2019-06-14T03:22:31Z,107.213528,TRUE
6986610,2019-06-14T21:24:39Z,67.11550399999999,TRUE
5071790,2019-06-14T02:09:11Z,18.600088,TRUE
2219376,2019-06-14T12:09:39Z,107.83072,TRUE
5071914,2019-06-14T21:12:52Z,107.169072,TRUE
2219464,2019-06-14T17:55:52Z,78.81344,TRUE
1027891,2019-06-14T07:37:19Z,24.332968,TRUE
4406790,2019-06-14T23:38:48Z,33.270703999999995,TRUE
4191210,2019-06-14T07:14:29Z,32.812784,TRUE
4191210,2019-06-14T18:16:07Z,31.22696,TRUE
2211104,2019-06-14T02:39:31Z,60.443936,TRUE
2211104,2019-06-14T08:39:14Z,60.369288,TRUE
1028915,2019-06-26T18:23:21Z,60.059888,TRUE
6986610,2019-06-26T03:22:28Z,107.251536,TRUE
5071790,2019-06-26T08:09:10Z,18.461344,TRUE
5071790,2019-06-26T14:09:10Z,18.387368,TRUE
6986610,2019-06-26T15:22:28Z,107.25561599999999,TRUE
1029498,2019-06-26T19:48:03Z,59.944407999999996,TRUE
1029498,2019-06-26T21:48:00Z,60.005959999999995,TRUE
3881210,2019-06-26T18:54:27Z,105.89825599999999,TRUE
24029490,2019-06-26T21:26:22Z,24.614303999999997,TRUE
24029506,2019-06-26T21:58:56Z,36.049080000000004,TRUE
1028879,2019-06-26T14:14:15Z,60.478168,TRUE
4441394,2019-06-26T07:33:06Z,47.68284,TRUE
4441394,2019-06-26T23:35:04Z,47.661752,TRUE
1196486,2019-06-26T22:23:52Z,60.378392,TRUE
2211044,2019-06-26T18:06:53Z,107.870992,TRUE
2565330,2019-06-26T23:13:32Z,107.887176,TRUE
4191210,2019-06-26T18:16:06Z,37.513808,TRUE
4191210,2019-06-26T22:16:04Z,36.57024,TRUE
23116258,2019-06-26T21:21:59Z,13,FALSE
21854474,2019-06-26T21:25:22Z,95.082872,TRUE
11285738,2019-06-26T21:44:59Z,103.909944,TRUE
23989234,2019-06-26T23:47:56Z,59.955991999999995,TRUE
23487054,2019-06-26T15:20:10Z,60.162728,TRUE
23116282,2019-06-26T03:48:07Z,37.82796,TRUE
23116282,2019-06-26T19:47:54Z,39.069576,TRUE
1231656,2019-06-26T07:17:17Z,60.187231999999995,TRUE
24029406,2019-06-26T08:09:55Z,20.745992,TRUE
2219496,2019-06-26T22:20:33Z,59.810103999999995,TRUE
1347800,2019-06-26T15:14:08Z,18.831296000000002,TRUE
1231656,2019-06-26T13:41:38Z,60.175768,TRUE
1231656,2019-06-26T20:33:30Z,54.4364,TRUE
2219496,2019-06-26T16:20:22Z,59.946832,TRUE
21279190,2019-06-26T18:31:22Z,57.121112,TRUE
24028866,2019-06-26T23:01:40Z,36.240792,TRUE
21279226,2019-06-26T16:33:28Z,28.320376,TRUE
2219464,2019-06-26T20:56:25Z,106.495696,TRUE
5071914,2019-06-26T15:10:29Z,107.41910399999999,TRUE
5071914,2019-06-26T21:12:55Z,105.578328,TRUE
1027953,2019-06-26T03:46:23Z,107.88234399999999,TRUE
2219376,2019-06-26T19:12:28Z,107.507792,TRUE
1347870,2019-06-26T23:31:56Z,65.675208,TRUE
24029506,2019-06-26T07:58:57Z,98.997896,TRUE
24029378,2019-06-26T01:44:10Z,22.882856,TRUE
24029378,2019-06-26T13:44:29Z,22.864416,TRUE
1028879,2019-06-26T18:14:17Z,60.508568,TRUE
4441394,2019-06-26T20:35:04Z,47.712672,TRUE
22865978,2019-06-26T10:51:52Z,105.864352,TRUE
2219382,2019-06-26T22:53:10Z,60.40452,TRUE
1027919,2019-06-26T22:04:28Z,60.452064,TRUE
2211232,2019-06-26T22:12:23Z,35.708864,TRUE
11285730,2019-06-26T06:11:53Z,53.02836,TRUE
11285730,2019-06-26T23:10:45Z,52.660864,TRUE
4191210,2019-06-26T21:16:17Z,36.447744,TRUE
