person_id,time_of_measurement,measured_upload_speed_in_Mbps,did_test_complete_successfully
21854474,2019-06-29T08:26:05Z,20.830088,TRUE
1028001,2019-06-29T18:27:43Z,39.77248,TRUE
23486970,2019-06-29T18:12:11Z,20.660144,TRUE
11285762,2019-06-29T18:31:45Z,37.5582,TRUE
11285762,2019-06-29T19:31:45Z,37.604272,TRUE
24029406,2019-06-29T08:10:02Z,4.417695999999999,TRUE
24029406,2019-06-29T08:29:54Z,4.386816,TRUE
1231668,2019-06-29T23:52:14Z,20.942463999999998,TRUE
1347800,2019-06-29T19:17:22Z,2.864168,TRUE
1347800,2019-06-29T21:17:23Z,2.801144,TRUE
2261014,2019-06-29T20:34:08Z,20.821928,TRUE
24029406,2019-06-29T21:36:01Z,4.418768,TRUE
11285762,2019-06-29T21:31:48Z,38.554463999999996,TRUE
1347840,2019-06-29T18:03:19Z,2.933672,TRUE
1188410,2019-06-29T21:35:39Z,19.352919999999997,TRUE
1231668,2019-06-29T03:49:29Z,20.984568,TRUE
4406790,2019-06-29T23:39:23Z,7.389288,TRUE
2211158,2019-06-29T22:23:23Z,15.23716,TRUE
1347800,2019-06-29T03:14:41Z,2.882688,TRUE
1347800,2019-06-29T22:17:22Z,2.857128,TRUE
24029406,2019-06-29T14:10:01Z,4.416848,TRUE
24029406,2019-06-29T14:34:14Z,4.416808,TRUE
24029406,2019-06-29T20:35:57Z,4.4146,TRUE
24029406,2019-06-29T23:31:13Z,4.416568,TRUE
2261014,2019-06-29T19:34:24Z,20.846888,TRUE
24029406,2019-06-29T18:36:05Z,4.416088,TRUE
2211158,2019-06-29T21:23:25Z,15.31076,TRUE
2211294,2019-06-29T22:58:18Z,39.670424,TRUE
2211158,2019-06-29T20:23:22Z,15.314055999999999,TRUE
2521492,2019-06-29T14:46:47Z,39.864287999999995,TRUE
2521492,2019-06-29T19:42:52Z,39.786952,TRUE
6986450,2019-06-29T22:30:04Z,39.216528,TRUE
3880994,2019-06-29T06:33:12Z,20.83092,TRUE
2521492,2019-06-29T18:43:44Z,39.872688,TRUE
4406790,2019-06-29T09:37:05Z,7.421647999999999,TRUE
2211158,2019-06-29T17:20:40Z,15.364279999999999,TRUE
1029426,2019-06-28T21:16:38Z,20.825264,TRUE
1029442,2019-06-28T13:56:15Z,20.844672,TRUE
2211232,2019-06-28T23:12:56Z,6.714176,TRUE
11285774,2019-06-28T12:26:31Z,20.85712,TRUE
24029490,2019-06-28T23:27:03Z,2.6888959999999997,TRUE
1027919,2019-06-28T02:05:33Z,20.977999999999998,TRUE
1027919,2019-06-28T08:04:58Z,20.967232,TRUE
1027919,2019-06-28T18:05:28Z,20.972704,TRUE
1029504,2019-06-28T08:18:39Z,6.683744,TRUE
23487042,2019-06-28T23:31:09Z,39.92884,TRUE
1029442,2019-06-28T07:56:19Z,20.890791999999998,TRUE
2219382,2019-06-28T01:57:39Z,2,FALSE
2219382,2019-06-28T13:51:20Z,20.004455999999998,TRUE
1029426,2019-06-28T20:17:15Z,20.82552,TRUE
2273484,2019-06-28T21:26:14Z,3.044152,TRUE
1029426,2019-06-28T22:07:05Z,20.827735999999998,TRUE
1029426,2019-06-28T22:17:55Z,20.826296,TRUE
6986422,2019-06-28T02:49:34Z,39.634848,TRUE
1027891,2019-06-28T21:44:16Z,2,FALSE
2211232,2019-06-28T20:12:56Z,6.698151999999999,TRUE
24029490,2019-06-28T21:27:04Z,2.688888,TRUE
2565330,2019-06-28T17:14:53Z,38.606463999999995,TRUE
2565330,2019-06-28T22:14:44Z,39.727984,TRUE
3899006,2019-06-28T04:39:08Z,20.874295999999998,TRUE
3899006,2019-06-28T20:37:11Z,20.8858,TRUE
3899014,2019-06-28T21:31:20Z,39.434056,TRUE
6986422,2019-06-30T19:49:37Z,39.682528,TRUE
1029442,2019-06-30T19:58:54Z,20.874008,TRUE
6986382,2019-06-30T22:46:06Z,34.727928,TRUE
1027919,2019-06-30T08:05:30Z,20.955296,TRUE
23989234,2019-06-30T18:48:49Z,20.965832,TRUE
2219340,2019-06-30T07:56:13Z,39.582,TRUE
2219340,2019-06-30T22:56:09Z,39.978536,TRUE
1231668,2019-06-30T15:49:32Z,21.028944,TRUE
1231668,2019-06-30T20:52:12Z,20.936847999999998,TRUE
1347840,2019-06-30T01:03:21Z,2.93592,TRUE
2211158,2019-06-30T19:23:23Z,15.24648,TRUE
1347840,2019-06-30T23:03:22Z,2.94988,TRUE
1347870,2019-06-29T22:32:46Z,25.089408,TRUE
6986610,2019-06-29T09:24:25Z,39.613776,TRUE
3881210,2019-06-29T07:52:19Z,40.042063999999996,TRUE
3881210,2019-06-29T21:55:01Z,40.100432,TRUE
5071914,2019-06-29T18:13:23Z,39.72432,TRUE
1028879,2019-06-29T19:15:26Z,20.969912,TRUE
1028879,2019-06-29T21:15:32Z,20.904896,TRUE
24028982,2019-06-29T06:59:18Z,2.884928,TRUE
1028827,2019-06-29T16:36:35Z,20.719008,TRUE
21279226,2019-06-29T21:36:43Z,12.8662,TRUE
1028827,2019-06-29T22:39:05Z,20.56128,TRUE
21279226,2019-06-29T23:36:39Z,12.846912,TRUE
2219464,2019-06-29T22:58:07Z,39.838688,TRUE
1028915,2019-06-29T16:25:17Z,21.107184,TRUE
3899006,2019-06-29T23:39:17Z,20.853528,TRUE
1029504,2019-06-29T20:18:38Z,6.701023999999999,TRUE
1029504,2019-06-29T22:18:38Z,6.719792,TRUE
3899010,2019-06-29T08:07:55Z,18.523,TRUE
1196486,2019-06-29T21:24:42Z,20.98716,TRUE
3030066,2019-06-29T20:45:04Z,6.638744,TRUE
23487054,2019-06-29T18:23:27Z,19.962968,TRUE
23487054,2019-06-29T23:23:21Z,19.398744,TRUE
21854442,2019-06-29T16:47:06Z,35.677208,TRUE
23487054,2019-06-29T20:23:21Z,20.89272,TRUE
23487054,2019-06-29T03:20:39Z,20.85716,TRUE
23487054,2019-06-29T21:23:21Z,20.82256,TRUE
23487054,2019-06-29T22:23:19Z,20.337528,TRUE
23487054,2019-06-29T19:23:22Z,19.787319999999998,TRUE
2261014,2019-06-29T07:31:34Z,20.845464,TRUE
2261014,2019-06-29T18:34:35Z,20.854495999999997,TRUE
2261014,2019-06-29T23:34:34Z,20.743088,TRUE
24454746,2019-07-01T19:20:28Z,20.890544,TRUE
11285774,2019-07-01T00:28:09Z,20.874247999999998,TRUE
1029426,2019-07-01T00:10:41Z,20.823968,TRUE
1029426,2019-07-01T00:50:43Z,20.826439999999998,TRUE
1029426,2019-07-01T12:53:21Z,20.773656,TRUE
1029426,2019-07-01T19:11:05Z,20.817368,TRUE
5301330,2019-07-01T11:02:51Z,20.961592,TRUE
21854474,2019-07-01T14:26:01Z,20.488336,TRUE
4991202,2019-07-01T19:43:02Z,11.694272,TRUE
6986482,2019-07-01T19:44:12Z,16.18904,TRUE
6986482,2019-07-01T21:44:30Z,16.192512,TRUE
6986482,2019-07-01T23:44:19Z,16.21152,TRUE
4191210,2019-07-01T07:14:46Z,20.966592,TRUE
4114290,2019-07-01T09:38:39Z,39.705072,TRUE
1347838,2019-07-01T21:15:13Z,2.541432,TRUE
4719126,2019-07-01T13:28:18Z,39.94656,TRUE
3030066,2019-07-01T02:45:37Z,6.691176,TRUE
2975328,2019-07-01T18:59:19Z,20.819408,TRUE
2975328,2019-07-01T20:59:23Z,20.819319999999998,TRUE
1231656,2019-07-01T19:43:09Z,20.737887999999998,TRUE
2211158,2019-07-01T20:23:25Z,15.312176,TRUE
2211158,2019-07-01T22:23:22Z,15.396296,TRUE
1029442,2019-06-28T20:59:14Z,20.83664,TRUE
24029378,2019-06-28T13:45:00Z,2.811008,TRUE
24029378,2019-06-28T13:50:25Z,2.813312,TRUE
1029426,2019-06-28T06:50:48Z,20.809672,TRUE
2273484,2019-06-28T10:26:07Z,3.073848,TRUE
1029426,2019-06-28T12:53:25Z,20.722863999999998,TRUE
1029426,2019-06-28T19:10:37Z,20.826272,TRUE
2273484,2019-06-28T20:26:08Z,3.026944,TRUE
3880970,2019-06-28T21:27:54Z,39.711672,TRUE
1029426,2019-06-28T22:12:37Z,20.825623999999998,TRUE
6986422,2019-06-28T20:49:40Z,39.651136,TRUE
6986382,2019-06-28T11:43:20Z,39.257208,TRUE
6986382,2019-06-28T23:43:18Z,38.640088,TRUE
1027919,2019-06-28T19:05:33Z,20.926368,TRUE
3881226,2019-06-28T21:55:35Z,20.961288,TRUE
11285774,2019-06-28T00:28:09Z,20.858984,TRUE
11285726,2019-06-28T03:30:56Z,2.852592,TRUE
11285726,2019-06-28T09:30:59Z,2.870608,TRUE
11285762,2019-06-28T20:31:38Z,20.879544,TRUE
23486970,2019-06-28T21:12:11Z,20.585928,TRUE
23486970,2019-06-28T23:12:11Z,20.675784,TRUE
1347786,2019-06-28T05:28:54Z,2.393984,TRUE
1188410,2019-06-28T14:35:46Z,20.838024,TRUE
3880994,2019-06-28T22:32:19Z,20.833047999999998,TRUE
1029426,2019-06-28T00:50:33Z,20.813848,TRUE
2219382,2019-06-28T07:51:25Z,20.094064,TRUE
3880970,2019-06-28T14:25:41Z,39.739408,TRUE
1029426,2019-06-28T19:15:38Z,20.824968,TRUE
2273484,2019-06-28T19:26:15Z,3.0118,TRUE
3880970,2019-06-28T19:27:53Z,35.465528,TRUE
2211232,2019-06-28T03:10:14Z,6.684824,TRUE
11285726,2019-06-28T18:31:34Z,2.82336,TRUE
11285774,2019-06-28T20:29:18Z,20.884168,TRUE
24029490,2019-06-28T22:27:03Z,2.688888,TRUE
2565330,2019-06-28T23:13:53Z,39.977176,TRUE
5301330,2019-06-28T05:02:55Z,20.926792,TRUE
3880970,2019-06-28T18:27:56Z,39.700176,TRUE
1029426,2019-06-28T20:12:15Z,20.826615999999998,TRUE
2219382,2019-06-28T22:53:44Z,18.403304,TRUE
6986382,2019-06-28T05:43:21Z,39.244776,TRUE
3881226,2019-06-28T18:56:19Z,20.804783999999998,TRUE
11285774,2019-06-28T18:29:13Z,20.817664,TRUE
11285726,2019-06-28T20:31:13Z,2.843576,TRUE
11285726,2019-06-28T23:30:57Z,2.833552,TRUE
3899010,2019-06-28T18:10:35Z,18.451608,TRUE
2211044,2019-06-28T18:07:41Z,39.917055999999995,TRUE
2565330,2019-06-28T21:14:44Z,39.916399999999996,TRUE
3899014,2019-06-28T01:28:45Z,39.705968,TRUE
1029504,2019-06-28T14:18:39Z,6.718032,TRUE
23487042,2019-06-28T07:28:26Z,39.97256,TRUE
1196486,2019-06-28T01:24:38Z,20.979575999999998,TRUE
1196486,2019-06-28T07:24:39Z,20.961032,TRUE
1196486,2019-06-28T18:24:42Z,21.008727999999998,TRUE
2211044,2019-06-28T20:07:41Z,39.743584,TRUE
3899014,2019-06-28T20:31:20Z,39.678528,TRUE
3899014,2019-06-28T22:31:22Z,39.717392,TRUE
1029426,2019-06-28T00:11:25Z,20.825143999999998,TRUE
1029426,2019-06-28T07:11:09Z,20.825712,TRUE
1029426,2019-06-28T07:15:57Z,20.829231999999998,TRUE
1029426,2019-06-28T20:06:39Z,20.827248,TRUE
1029426,2019-06-28T21:05:45Z,20.827503999999998,TRUE
1027891,2019-06-28T13:44:26Z,2,FALSE
2211232,2019-06-28T15:10:13Z,6.716976,TRUE
1028839,2019-06-28T23:46:10Z,16.671143999999998,TRUE
11285726,2019-06-28T22:30:58Z,2.836848,TRUE
5301330,2019-06-28T11:02:39Z,20.978088,TRUE
3899006,2019-06-28T19:39:11Z,20.813423999999998,TRUE
1029504,2019-06-28T02:18:38Z,6.710488,TRUE
23487042,2019-06-28T18:31:08Z,39.969544,TRUE
2211044,2019-06-28T07:07:41Z,39.72108,TRUE
2211044,2019-06-28T21:08:00Z,38.611095999999996,TRUE
2565330,2019-06-28T05:14:09Z,39.956688,TRUE
5301330,2019-06-28T17:03:06Z,20.928856,TRUE
24029378,2019-06-28T18:47:11Z,2.7326639999999998,TRUE
2219382,2019-06-28T18:53:41Z,18.550943999999998,TRUE
6986422,2019-06-28T22:49:31Z,39.595272,TRUE
6986382,2019-06-28T17:43:57Z,39.490352,TRUE
1027891,2019-06-28T07:44:15Z,2,FALSE
1027891,2019-06-28T19:44:16Z,2,FALSE
2211232,2019-06-28T18:12:56Z,6.726408,TRUE
3881226,2019-06-28T02:55:37Z,2,FALSE
1028839,2019-06-28T21:46:15Z,16.644632,TRUE
1028839,2019-06-28T22:46:08Z,16.634528,TRUE
2975328,2019-06-28T04:59:30Z,20.892432,TRUE
2975328,2019-06-28T22:59:29Z,20.817999999999998,TRUE
23786670,2019-06-28T04:04:20Z,39.730528,TRUE
24029406,2019-06-28T20:25:29Z,4.3489439999999995,TRUE
24029406,2019-06-28T21:25:27Z,4.417576,TRUE
24029406,2019-06-28T22:25:43Z,4.395272,TRUE
1347840,2019-06-28T22:03:17Z,2.956824,TRUE
6986450,2019-06-28T19:30:35Z,37.309936,TRUE
2261014,2019-06-28T20:34:16Z,20.85164,TRUE
6986610,2019-06-18T18:25:12Z,39.499759999999995,TRUE
21279226,2019-06-18T16:34:04Z,12.863856,TRUE
24028982,2019-06-18T18:24:41Z,2.927496,TRUE
1028827,2019-06-18T18:39:05Z,20.729623999999998,TRUE
24028982,2019-06-18T21:19:55Z,2.963016,TRUE
24028982,2019-06-18T23:14:21Z,2.938552,TRUE
22865978,2019-06-18T21:55:06Z,40.023512,TRUE
3881210,2019-06-18T19:55:00Z,39.964256,TRUE
3881210,2019-06-18T20:55:00Z,39.9004,TRUE
1027953,2019-06-18T03:45:44Z,39.665624,TRUE
24029490,2019-06-18T23:27:09Z,2.686584,TRUE
5071782,2019-06-18T18:32:47Z,20.936152,TRUE
2219464,2019-06-18T19:57:55Z,39.840247999999995,TRUE
2211184,2019-06-18T19:43:16Z,20.956,TRUE
5071862,2019-06-18T01:02:45Z,20.87912,TRUE
5071862,2019-06-18T13:04:07Z,20.837448,TRUE
5071862,2019-06-18T21:05:18Z,20.868896,TRUE
1231656,2019-06-18T01:17:49Z,20.801872,TRUE
1231656,2019-06-18T07:41:44Z,20.775071999999998,TRUE
24029406,2019-06-18T22:33:36Z,20.622135999999998,TRUE
23487054,2019-06-18T20:23:16Z,20.891336,TRUE
21854474,2019-06-18T22:26:10Z,21.39924,TRUE
1347838,2019-06-18T22:15:13Z,2.343296,TRUE
4991186,2019-06-18T03:18:24Z,39.660647999999995,TRUE
4991186,2019-06-18T15:19:19Z,39.418216,TRUE
1347840,2019-06-18T22:03:21Z,2.942928,TRUE
2261014,2019-06-18T23:34:09Z,20.872784,TRUE
2219496,2019-06-18T23:21:04Z,20.807855999999997,TRUE
4406790,2019-06-18T22:39:25Z,7.372024,TRUE
1347800,2019-06-18T09:14:40Z,2.866008,TRUE
1347800,2019-06-18T18:17:19Z,2.857208,TRUE
11285762,2019-06-18T18:31:44Z,38.199736,TRUE
1347786,2019-06-18T22:31:41Z,2.241912,TRUE
1028915,2019-06-22T18:25:17Z,20.946664,TRUE
3899014,2019-06-22T23:31:17Z,39.669456,TRUE
4441394,2019-06-22T19:35:41Z,8.815792,TRUE
24029490,2019-06-22T19:26:41Z,2.6888959999999997,TRUE
5071914,2019-06-22T03:10:39Z,39.758615999999996,TRUE
5071914,2019-06-22T09:10:39Z,39.700296,TRUE
5071914,2019-06-22T21:13:23Z,39.7026,TRUE
5071790,2019-06-22T08:09:43Z,2.743688,TRUE
11285730,2019-06-07T18:12:01Z,11.794664,TRUE
11285730,2019-06-07T21:11:58Z,11.846464,TRUE
1194616,2019-06-07T22:08:25Z,39.673048,TRUE
1028947,2019-06-07T22:13:42Z,2,FALSE
4991202,2019-06-07T19:42:55Z,20.742032,TRUE
4991202,2019-06-07T23:42:50Z,20.629616,TRUE
5071986,2019-06-07T21:38:57Z,20.871928,TRUE
5071986,2019-06-07T22:38:56Z,20.858128,TRUE
3899014,2019-06-07T13:29:13Z,39.644287999999996,TRUE
3899014,2019-06-07T18:31:22Z,39.619104,TRUE
4441394,2019-06-07T23:35:47Z,9.175135999999998,TRUE
1028915,2019-06-07T19:24:20Z,20.423679999999997,TRUE
2219376,2019-06-07T06:10:12Z,39.913064,TRUE
1347870,2019-06-07T07:31:44Z,25.099384,TRUE
3881210,2019-06-07T22:55:01Z,39.986304,TRUE
4441394,2019-06-07T01:34:11Z,9.248287999999999,TRUE
4441394,2019-06-07T13:33:58Z,9.245792,TRUE
1028915,2019-06-07T20:25:27Z,20.811536,TRUE
3899014,2019-06-07T21:31:20Z,39.522936,TRUE
11285774,2019-06-07T19:29:16Z,12.624872,TRUE
22865978,2019-06-07T20:55:05Z,40.035016,TRUE
1028827,2019-06-07T04:36:23Z,20.730615999999998,TRUE
5071790,2019-06-07T18:12:45Z,2,FALSE
11285726,2019-06-07T22:31:10Z,2.8346,TRUE
3899006,2019-06-07T23:39:08Z,20.876583999999998,TRUE
1027891,2019-06-07T01:38:02Z,2.929576,TRUE
1029442,2019-06-07T20:59:01Z,20.481127999999998,TRUE
1029426,2019-06-07T00:50:35Z,6.683344,TRUE
1029426,2019-06-07T06:50:36Z,6.70512,TRUE
5301330,2019-06-07T22:02:32Z,12.740648,TRUE
2565330,2019-06-07T11:14:48Z,39.651104,TRUE
2211158,2019-06-07T18:23:23Z,15.334328,TRUE
1188410,2019-06-07T18:35:40Z,20.790039999999998,TRUE
1188488,2019-06-07T20:21:34Z,7.873647999999999,TRUE
1231668,2019-06-07T19:52:09Z,20.995304,TRUE
2261014,2019-06-07T13:31:36Z,20.794943999999997,TRUE
4406790,2019-06-07T19:39:31Z,7.0761199999999995,TRUE
2211294,2019-06-07T22:58:19Z,39.50888,TRUE
21854474,2019-06-07T19:25:44Z,20.722216,TRUE
1029426,2019-06-26T20:53:11Z,20.776512,TRUE
1196486,2019-06-26T21:22:39Z,20.938664,TRUE
23084194,2019-06-26T16:45:17Z,39.628296,TRUE
23084194,2019-06-26T18:45:20Z,35.077192,TRUE
2211104,2019-06-26T18:42:35Z,20.975535999999998,TRUE
2211104,2019-06-26T21:42:32Z,20.939928,TRUE
23487054,2019-06-26T15:20:43Z,20.855359999999997,TRUE
23487054,2019-06-26T19:23:20Z,20.772688,TRUE
4191210,2019-06-26T01:15:47Z,20.847672,TRUE
23989234,2019-06-26T00:49:01Z,20.957808,TRUE
23989234,2019-06-26T12:48:47Z,20.934055999999998,TRUE
11285730,2019-06-26T22:12:04Z,12.098808,TRUE
4991202,2019-06-26T01:45:43Z,20.650399999999998,TRUE
2211184,2019-06-26T01:43:29Z,20.99992,TRUE
5301302,2019-06-26T20:12:41Z,20.960592,TRUE
24029406,2019-06-26T18:31:42Z,4.417047999999999,TRUE
24029406,2019-06-26T20:31:42Z,4.3762,TRUE
24029406,2019-06-26T21:36:10Z,4.3943840000000005,TRUE
24029406,2019-06-26T22:25:36Z,4.416119999999999,TRUE
24029406,2019-06-26T23:35:56Z,4.41836,TRUE
2322840,2019-06-26T20:44:41Z,6.806152,TRUE
4719126,2019-06-26T23:28:18Z,39.960712,TRUE
6986482,2019-06-26T18:44:09Z,3.4852,TRUE
2211060,2019-06-26T19:26:03Z,39.857791999999996,TRUE
2211060,2019-06-26T22:25:59Z,39.906687999999995,TRUE
5071986,2019-06-26T20:39:09Z,20.77752,TRUE
5071986,2019-06-26T22:39:09Z,20.807408,TRUE
5071986,2019-06-26T23:38:58Z,20.846648,TRUE
3030066,2019-06-26T08:45:42Z,6.687224,TRUE
1029498,2019-06-26T10:45:47Z,20.045071999999998,TRUE
24029490,2019-06-26T13:27:06Z,2.688888,TRUE
1028879,2019-06-26T19:15:09Z,20.958952,TRUE
1028879,2019-06-26T23:16:01Z,20.955944,TRUE
5071914,2019-06-26T09:10:38Z,39.763728,TRUE
24029506,2019-06-26T21:00:00Z,18.249352,TRUE
24029506,2019-06-26T22:59:43Z,27.876511999999998,TRUE
21279226,2019-06-26T19:36:43Z,12.890112,TRUE
24028982,2019-06-26T20:24:29Z,2.950928,TRUE
2219464,2019-06-26T05:58:21Z,39.941744,TRUE
2219464,2019-06-26T19:56:34Z,39.730736,TRUE
1029442,2019-06-26T23:58:54Z,20.835176,TRUE
2273484,2019-06-26T04:26:09Z,3.0584879999999997,TRUE
2219382,2019-06-26T13:51:30Z,20.090408,TRUE
2273484,2019-06-26T23:26:08Z,3.0921279999999998,TRUE
1028839,2019-06-26T11:43:44Z,16.668224,TRUE
1028839,2019-06-26T18:46:10Z,16.622135999999998,TRUE
24029378,2019-06-26T18:51:31Z,2.815608,TRUE
5301330,2019-06-26T20:02:34Z,20.912024,TRUE
23116258,2019-06-26T21:22:56Z,2,FALSE
23487054,2019-06-26T09:20:40Z,20.894592,TRUE
5071862,2019-06-26T19:05:19Z,20.889896,TRUE
5071862,2019-06-26T23:05:18Z,20.830631999999998,TRUE
1347838,2019-06-26T19:15:12Z,2.548352,TRUE
4991202,2019-06-26T19:42:57Z,20.613816,TRUE
23116282,2019-06-26T15:45:47Z,12.159392,TRUE
2322840,2019-06-26T08:44:58Z,6.766032,TRUE
1188488,2019-06-26T23:21:42Z,7.390752,TRUE
11285738,2019-06-26T21:45:32Z,39.547832,TRUE
2521540,2019-06-26T15:01:12Z,10.41616,TRUE
2521540,2019-06-26T21:01:12Z,10.39072,TRUE
2521540,2019-06-26T23:01:09Z,10.413616,TRUE
2211060,2019-06-26T20:25:56Z,39.835848,TRUE
23486970,2019-06-26T21:12:11Z,20.677096,TRUE
4406790,2019-06-26T19:39:41Z,7.397872,TRUE
1231656,2019-06-26T20:39:32Z,20.62592,TRUE
1231656,2019-06-26T21:33:43Z,20.498024,TRUE
2219340,2019-06-26T21:56:10Z,39.9424,TRUE
23786670,2019-06-26T10:04:15Z,39.70004,TRUE
23786670,2019-06-26T22:06:58Z,27.334536,TRUE
23786670,2019-06-26T23:06:59Z,35.610248,TRUE
1231656,2019-06-22T23:33:38Z,20.795479999999998,TRUE
4719126,2019-06-22T01:28:21Z,33.795208,TRUE
4719126,2019-06-22T22:28:24Z,39.761192,TRUE
4114290,2019-06-22T03:38:40Z,39.673296,TRUE
1354462,2019-06-22T22:49:48Z,20.712799999999998,TRUE
11285730,2019-06-22T23:13:05Z,11.997384,TRUE
5301302,2019-06-22T17:09:32Z,20.992912,TRUE
2211184,2019-06-22T21:43:27Z,20.951272,TRUE
1188488,2019-06-22T18:21:43Z,7.839767999999999,TRUE
23116282,2019-06-22T09:45:56Z,12.119504,TRUE
1347838,2019-06-22T18:15:12Z,2.61516,TRUE
4191210,2019-06-22T07:14:55Z,20.967095999999998,TRUE
1231656,2019-06-22T01:17:57Z,20.821592,TRUE
1231656,2019-06-22T01:37:15Z,20.761879999999998,TRUE
1231656,2019-06-22T21:33:33Z,20.6722,TRUE
1231656,2019-06-22T22:34:06Z,20.887895999999998,TRUE
24029406,2019-06-22T23:25:29Z,20.795071999999998,TRUE
21854474,2019-06-22T08:26:01Z,20.824528,TRUE
5301302,2019-06-22T20:09:56Z,20.993071999999998,TRUE
1028947,2019-06-22T03:11:04Z,8.170752,TRUE
1188488,2019-06-22T21:21:34Z,7.786376,TRUE
1028955,2019-06-22T22:19:58Z,20.828968,TRUE
4191210,2019-06-22T20:16:39Z,20.451784,TRUE
1028839,2019-06-22T17:43:39Z,16.6532,TRUE
3881226,2019-06-22T20:56:15Z,20.952232,TRUE
1027919,2019-06-22T20:05:25Z,20.975088,TRUE
1029504,2019-06-22T20:18:53Z,6.6293679999999995,TRUE
11285774,2019-06-22T00:25:54Z,2,FALSE
1347840,2019-06-22T07:02:19Z,2.984168,TRUE
2211158,2019-06-22T18:23:23Z,14.697799999999999,TRUE
2211158,2019-06-22T19:23:22Z,14.609912,TRUE
2211294,2019-06-22T23:58:18Z,39.572136,TRUE
6986482,2019-06-22T22:44:05Z,16.174528,TRUE
3880970,2019-06-30T02:26:38Z,39.741727999999995,TRUE
2219382,2019-06-30T22:53:44Z,18.262183999999998,TRUE
3899010,2019-06-30T18:10:45Z,18.44668,TRUE
2211044,2019-06-30T19:07:46Z,39.876384,TRUE
3899010,2019-06-30T23:10:35Z,18.474415999999998,TRUE
1231656,2019-06-30T22:35:20Z,20.774856,TRUE
1231656,2019-06-30T22:46:13Z,20.775199999999998,TRUE
1188488,2019-06-30T01:21:32Z,7.745048,TRUE
1188468,2019-06-30T02:54:01Z,20.760552,TRUE
1188468,2019-06-30T18:56:38Z,20.729343999999998,TRUE
1188468,2019-06-30T22:56:38Z,20.658863999999998,TRUE
23084186,2019-06-30T11:47:09Z,20.90832,TRUE
23084186,2019-06-30T17:46:52Z,20.8374,TRUE
11285730,2019-06-30T12:12:09Z,11.702551999999999,TRUE
2521540,2019-06-30T19:00:54Z,10.270928,TRUE
1028947,2019-06-30T15:11:16Z,8.20468,TRUE
4719126,2019-06-30T13:28:24Z,39.82416,TRUE
4991202,2019-06-30T20:43:09Z,20.319496,TRUE
4991202,2019-06-30T22:42:37Z,20.5734,TRUE
5071862,2019-06-30T22:05:12Z,20.887328,TRUE
2211104,2019-06-30T18:42:31Z,20.961527999999998,TRUE
2261014,2019-06-30T23:34:09Z,20.743128,TRUE
5301302,2019-06-25T19:10:29Z,20.948952,TRUE
2211060,2019-06-25T20:25:59Z,39.95832,TRUE
2211060,2019-06-25T23:25:55Z,39.928896,TRUE
24028866,2019-06-25T14:02:28Z,6.874607999999999,TRUE
1028001,2019-06-25T22:28:19Z,39.739152,TRUE
4441394,2019-06-23T21:35:39Z,8.8472,TRUE
3899010,2019-06-23T23:10:40Z,18.256007999999998,TRUE
21279226,2019-06-23T10:34:04Z,12.823392,TRUE
24028982,2019-06-23T18:25:38Z,2.9475119999999997,TRUE
21279226,2019-06-23T19:36:43Z,12.959704,TRUE
21279226,2019-06-23T23:36:40Z,12.955872,TRUE
1028827,2019-06-23T23:39:05Z,20.7166,TRUE
24029378,2019-06-23T07:44:37Z,2.8156,TRUE
24029378,2019-06-23T13:24:32Z,2.824824,TRUE
1028879,2019-06-23T19:14:43Z,20.993095999999998,TRUE
24029378,2019-06-23T21:26:59Z,2.320256,TRUE
1028915,2019-06-23T22:25:07Z,21.018584,TRUE
1029498,2019-06-23T23:48:33Z,20.745832,TRUE
1347870,2019-06-23T21:32:51Z,25.098,TRUE
5071790,2019-06-23T02:09:44Z,2.68072,TRUE
5071790,2019-06-23T20:12:42Z,2.6807280000000002,TRUE
22865978,2019-06-23T23:55:05Z,40.035016,TRUE
2273484,2019-06-23T21:26:08Z,3.04872,TRUE
3881226,2019-06-23T02:56:39Z,21.008968,TRUE
3881226,2019-06-23T14:56:33Z,21.009024,TRUE
1028839,2019-06-23T20:46:08Z,16.559896000000002,TRUE
1028839,2019-06-23T21:46:08Z,16.548056,TRUE
1354462,2019-06-23T16:47:14Z,20.671816,TRUE
1354462,2019-06-23T18:49:53Z,20.459256,TRUE
2975328,2019-06-23T04:59:20Z,20.809383999999998,TRUE
24029406,2019-06-23T19:31:23Z,20.861832,TRUE
1231656,2019-06-23T20:33:18Z,20.80556,TRUE
11285738,2019-06-23T21:45:29Z,39.490823999999996,TRUE
4719126,2019-06-23T21:28:27Z,38.75364,TRUE
6986482,2019-06-20T06:41:32Z,16.196744,TRUE
1028955,2019-06-20T00:19:12Z,20.869567999999997,TRUE
4991202,2019-06-20T19:42:53Z,20.816983999999998,TRUE
23084186,2019-06-20T05:47:06Z,20.957079999999998,TRUE
2322840,2019-06-20T08:44:58Z,6.7438959999999994,TRUE
2521540,2019-06-20T21:00:58Z,10.343672,TRUE
1354462,2019-06-20T19:49:58Z,20.18668,TRUE
2211184,2019-06-20T13:43:33Z,20.944319999999998,TRUE
2211060,2019-06-20T04:23:41Z,39.936288,TRUE
4719126,2019-06-20T01:28:31Z,39.691696,TRUE
2521492,2019-06-20T18:46:48Z,39.92828,TRUE
2521492,2019-06-20T20:44:36Z,39.66764,TRUE
